id,snapshot_date,total,source_url
8156,2016-07-31,835,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=07%2F31%2F2016&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2006-08-31,574,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=08%2F31%2F2006&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2006-08-31,1087,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=08%2F31%2F2006&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2006-08-31,2,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=08%2F31%2F2006&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2007-02-28,970,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=02%2F28%2F2007&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2007-02-28,1312,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=02%2F28%2F2007&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2007-02-28,2,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=02%2F28%2F2007&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2006-09-30,518,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=09%2F30%2F2006&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2006-09-30,1109,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=09%2F30%2F2006&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2006-09-30,2,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=09%2F30%2F2006&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2016-06-30,635,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=06%2F30%2F2016&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2016-06-30,833,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=06%2F30%2F2016&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2001-03-31,1,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=03%2F31%2F2001&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2001-03-31,594,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=03%2F31%2F2001&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2001-03-31,211,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=03%2F31%2F2001&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2021-06-30,583,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=06%2F30%2F2021&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2021-06-30,4,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=06%2F30%2F2021&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2012-10-31,795,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=10%2F31%2F2012&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2012-10-31,1164,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=10%2F31%2F2012&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2012-10-31,1,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=10%2F31%2F2012&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2020-01-31,758,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=01%2F31%2F2020&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2020-01-31,246,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=01%2F31%2F2020&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2000-04-30,1,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=04%2F30%2F2000&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2000-04-30,731,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=04%2F30%2F2000&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2000-04-30,224,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=04%2F30%2F2000&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2004-12-31,516,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=12%2F31%2F2004&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2004-12-31,762,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=12%2F31%2F2004&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2004-12-31,2,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=12%2F31%2F2004&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2017-01-31,674,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=01%2F31%2F2017&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2017-01-31,858,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=01%2F31%2F2017&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2006-01-31,595,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=01%2F31%2F2006&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2006-01-31,884,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=01%2F31%2F2006&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2006-01-31,2,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=01%2F31%2F2006&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2015-12-31,548,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=12%2F31%2F2015&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2015-12-31,764,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=12%2F31%2F2015&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2011-04-30,775,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=04%2F30%2F2011&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2011-04-30,871,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=04%2F30%2F2011&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2011-04-30,2,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=04%2F30%2F2011&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2003-10-31,551,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=10%2F31%2F2003&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2003-10-31,807,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=10%2F31%2F2003&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2003-10-31,3,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=10%2F31%2F2003&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2010-03-31,833,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=03%2F31%2F2010&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2010-03-31,838,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=03%2F31%2F2010&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2010-03-31,2,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=03%2F31%2F2010&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2007-06-30,1145,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=06%2F30%2F2007&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2007-06-30,1215,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=06%2F30%2F2007&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2007-06-30,2,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=06%2F30%2F2007&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2017-09-30,631,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=09%2F30%2F2017&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2017-09-30,669,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=09%2F30%2F2017&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2020-09-30,736,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=09%2F30%2F2020&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2020-09-30,69,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=09%2F30%2F2020&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2020-08-31,706,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=08%2F31%2F2020&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2020-08-31,90,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=08%2F31%2F2020&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2021-02-28,608,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=02%2F28%2F2021&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2021-02-28,207,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=02%2F28%2F2021&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2017-08-31,661,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=08%2F31%2F2017&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2017-08-31,724,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=08%2F31%2F2017&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2007-07-31,1187,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=07%2F31%2F2007&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2007-07-31,1213,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=07%2F31%2F2007&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2007-07-31,2,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=07%2F31%2F2007&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2003-11-30,531,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=11%2F30%2F2003&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2003-11-30,793,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=11%2F30%2F2003&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2003-11-30,3,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=11%2F30%2F2003&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2009-12-31,696,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=12%2F31%2F2009&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2009-12-31,849,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=12%2F31%2F2009&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2009-12-31,2,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=12%2F31%2F2009&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2011-05-31,805,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=05%2F31%2F2011&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2011-05-31,996,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=05%2F31%2F2011&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2011-05-31,1,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=05%2F31%2F2011&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2018-10-31,816,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=10%2F31%2F2018&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2018-10-31,548,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=10%2F31%2F2018&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2016-05-31,635,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=05%2F31%2F2016&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2016-05-31,793,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=05%2F31%2F2016&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2021-05-31,518,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=05%2F31%2F2021&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2021-05-31,145,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=05%2F31%2F2021&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2000-07-31,1,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=07%2F31%2F2000&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2000-07-31,662,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=07%2F31%2F2000&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2000-07-31,236,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=07%2F31%2F2000&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2004-11-30,540,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=11%2F30%2F2004&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2004-11-30,865,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=11%2F30%2F2004&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2004-11-30,2,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=11%2F30%2F2004&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2011-02-28,822,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=02%2F28%2F2011&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2011-02-28,788,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=02%2F28%2F2011&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2011-02-28,2,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=02%2F28%2F2011&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2010-08-31,810,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=08%2F31%2F2010&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2010-08-31,978,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=08%2F31%2F2010&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2010-08-31,2,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=08%2F31%2F2010&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2008-02-29,967,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=02%2F29%2F2008&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2008-02-29,1128,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=02%2F29%2F2008&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2008-02-29,2,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=02%2F29%2F2008&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2010-09-30,800,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=09%2F30%2F2010&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2010-09-30,926,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=09%2F30%2F2010&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2010-09-30,2,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=09%2F30%2F2010&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2004-10-31,567,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=10%2F31%2F2004&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2004-10-31,878,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=10%2F31%2F2004&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2004-10-31,2,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=10%2F31%2F2004&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2017-03-31,662,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=03%2F31%2F2017&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2017-03-31,849,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=03%2F31%2F2017&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2020-03-31,656,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=03%2F31%2F2020&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2020-03-31,144,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=03%2F31%2F2020&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2000-06-30,1,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=06%2F30%2F2000&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2000-06-30,682,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=06%2F30%2F2000&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2000-06-30,243,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=06%2F30%2F2000&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2018-11-30,812,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=11%2F30%2F2018&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2018-11-30,514,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=11%2F30%2F2018&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2001-01-31,1,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=01%2F31%2F2001&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2001-01-31,669,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=01%2F31%2F2001&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2001-01-31,233,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=01%2F31%2F2001&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2012-12-31,748,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=12%2F31%2F2012&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2012-12-31,1094,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=12%2F31%2F2012&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2012-12-31,1,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=12%2F31%2F2012&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2021-04-30,435,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=04%2F30%2F2021&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2021-04-30,330,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=04%2F30%2F2021&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2016-04-30,591,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=04%2F30%2F2016&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2016-04-30,802,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=04%2F30%2F2016&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2007-04-30,1101,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=04%2F30%2F2007&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2007-04-30,1272,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=04%2F30%2F2007&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2007-04-30,2,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=04%2F30%2F2007&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2003-12-31,549,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=12%2F31%2F2003&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2003-12-31,774,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=12%2F31%2F2003&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2003-12-31,2,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=12%2F31%2F2003&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2010-01-31,779,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=01%2F31%2F2010&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2010-01-31,858,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=01%2F31%2F2010&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2010-01-31,1,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=01%2F31%2F2010&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2009-11-30,762,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=11%2F30%2F2009&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2009-11-30,804,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=11%2F30%2F2009&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2009-11-30,2,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=11%2F30%2F2009&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2011-06-30,803,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=06%2F30%2F2011&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2011-06-30,1139,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=06%2F30%2F2011&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2011-06-30,1,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=06%2F30%2F2011&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2006-03-31,573,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=03%2F31%2F2006&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2006-03-31,956,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=03%2F31%2F2006&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2006-03-31,2,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=03%2F31%2F2006&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2015-10-31,581,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=10%2F31%2F2015&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2015-10-31,864,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=10%2F31%2F2015&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2015-10-31,1,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=10%2F31%2F2015&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2001-09-30,1,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=09%2F30%2F2001&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2001-09-30,872,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=09%2F30%2F2001&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2001-09-30,231,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=09%2F30%2F2001&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2001-08-31,1,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=08%2F31%2F2001&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2001-08-31,842,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=08%2F31%2F2001&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2001-08-31,236,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=08%2F31%2F2001&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2015-11-30,558,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=11%2F30%2F2015&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2015-11-30,815,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=11%2F30%2F2015&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2015-11-30,1,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=11%2F30%2F2015&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2011-07-31,778,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=07%2F31%2F2011&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2011-07-31,1264,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=07%2F31%2F2011&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2011-07-31,1,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=07%2F31%2F2011&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2007-05-31,1253,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=05%2F31%2F2007&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2007-05-31,1264,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=05%2F31%2F2007&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2007-05-31,2,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=05%2F31%2F2007&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2009-10-31,715,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=10%2F31%2F2009&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2009-10-31,821,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=10%2F31%2F2009&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8125,2009-10-31,2,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=10%2F31%2F2009&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8155,2004-09-30,574,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=09%2F30%2F2004&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
8156,2004-09-30,964,https://www.stlouis-mo.gov/data/dashboards/inmates/by-day.cfm?date=09%2F30%2F2004&race=all&sex=all&employment=all&maritalStatus=all&topCharge=all
