id,snapshot_date,total,total_off_site,felony,misdemeanor,convicted_or_sentenced,detained_or_awaiting_trial,technical_parole_violators,source_url,source_url_2,federal_offense
9170,2021-12-01,272,0,28,7,2,218,14,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9172,2021-12-01,21,1,0,0,0,20,0,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9173,2021-12-01,74,0,2,1,0,60,12,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9174,2021-12-01,114,37,4,0,1,50,6,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9176,2021-12-01,42,24,1,1,0,11,0,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9177,2021-12-01,63,0,2,0,0,54,1,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9178,2021-12-01,826,295,52,10,27,395,46,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,295
9180,2021-12-01,20,4,1,0,0,36,0,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9181,2021-12-01,374,48,22,6,5,266,14,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,48
9182,2021-12-01,90,0,16,3,1,88,3,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9183,2021-12-01,219,34,26,0,3,131,13,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9184,2021-12-01,7,0,2,1,0,12,1,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9186,2021-12-01,120,6,9,1,4,99,0,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9189,2021-12-01,40,0,6,0,0,30,6,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9190,2021-12-01,54,1,18,0,1,26,6,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9191,2021-12-01,22,0,1,0,1,18,2,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9192,2021-12-01,30,0,2,0,0,25,3,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9193,2021-12-01,53,0,2,0,1,53,0,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9195,2021-12-01,3,0,1,0,0,2,0,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9196,2021-12-01,50,10,4,0,0,32,0,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9197,2021-12-01,48,0,5,0,0,37,9,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9198,2021-12-01,1310,51,27,3,10,1068,132,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,44
9199,2021-12-01,28,6,2,0,0,21,2,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9200,2021-12-01,55,0,0,0,1,49,5,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9202,2021-12-01,31,0,2,1,1,23,3,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9204,2021-12-01,18,2,0,0,2,14,0,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9205,2021-12-01,4,0,1,0,0,7,0,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9206,2021-12-01,140,0,0,2,0,123,7,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9207,2021-12-01,238,160,3,0,0,75,0,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,119
9209,2021-12-01,4,0,2,0,0,1,0,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9213,2021-12-01,16,9,2,0,2,3,0,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9214,2021-12-01,55,21,0,0,0,29,4,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9215,2021-12-01,31,0,6,0,1,22,2,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9216,2021-12-01,944,6,135,28,75,623,11,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,6
9217,2021-12-01,44,1,5,3,0,45,4,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9218,2021-12-01,27,0,0,0,0,22,2,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9219,2021-12-01,289,0,25,14,4,232,9,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9220,2021-12-01,220,0,13,1,3,187,14,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9221,2021-12-01,9,0,2,0,0,2,0,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9222,2021-12-01,93,12,1,1,1,73,3,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9225,2021-12-01,3,0,0,0,0,2,0,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9226,2021-12-01,224,0,23,6,5,171,11,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9227,2021-12-01,93,0,5,0,4,71,13,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9228,2021-12-01,36,0,7,2,2,21,3,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9229,2021-12-01,409,39,31,10,16,276,22,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,39
9230,2021-12-01,27,13,2,2,0,11,0,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9231,2021-12-01,34,0,4,0,0,31,12,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9232,2021-12-01,219,1,13,0,2,194,7,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9234,2021-12-01,29,0,4,0,4,17,1,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9237,2021-12-01,79,28,7,0,4,35,5,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9238,2021-12-01,53,0,12,1,0,39,3,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9239,2021-12-01,40,0,1,0,0,34,2,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9240,2021-12-01,45,0,3,0,2,33,1,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9241,2021-12-01,201,2,28,5,30,131,5,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9242,2021-12-01,61,25,2,1,0,28,6,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9243,2021-12-01,127,0,5,1,2,100,6,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9244,2021-12-01,13,0,0,0,0,24,0,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9245,2021-12-01,23,5,0,0,0,13,1,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9246,2021-12-01,94,0,5,0,0,81,3,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9247,2021-12-01,236,1,56,1,4,168,7,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9249,2021-12-01,3,2,1,0,0,1,0,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9250,2021-12-01,65,15,2,1,3,40,5,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9251,2021-12-01,14,5,0,0,0,7,2,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9252,2021-12-01,45,0,4,1,1,38,1,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9253,2021-12-01,6,0,1,0,0,5,0,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9255,2021-12-01,41,8,1,1,1,27,3,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9256,2021-12-01,218,140,5,0,0,70,3,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,34
9257,2021-12-01,22,2,0,0,0,19,1,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9258,2021-12-01,1,0,0,0,0,1,0,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9259,2021-12-01,17,0,0,0,0,10,0,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9260,2021-12-01,14,0,0,0,0,13,2,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9266,2021-12-01,0,0,0,0,0,0,0,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9267,2021-12-01,77,23,6,0,2,43,3,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,14
9268,2021-12-01,128,38,4,0,2,82,2,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,38
9269,2021-12-01,520,14,78,4,8,389,55,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,1
9273,2021-12-01,3,0,6,0,1,37,0,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9274,2021-12-01,29,0,6,0,0,0,0,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9275,2021-12-01,137,20,10,2,5,97,1,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,10
9276,2021-12-01,40,24,1,0,0,8,3,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9279,2021-12-01,322,35,41,5,12,194,20,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,17
9280,2021-12-01,180,4,33,3,1,128,10,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9281,2021-12-01,95,2,9,1,0,73,6,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9283,2021-12-01,66,0,3,2,1,56,4,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9284,2021-12-01,491,72,18,1,9,353,15,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,72
9285,2021-12-01,123,0,4,0,1,105,12,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9286,2021-12-01,35,0,1,0,1,31,1,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9287,2021-12-01,457,20,46,6,6,327,58,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,18
9288,2021-12-01,41,0,0,3,0,29,1,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9289,2021-12-01,74,9,3,0,1,1,0,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,9
9290,2021-12-01,553,0,33,4,11,437,50,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9291,2021-12-01,138,27,12,1,0,75,1,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,26
9292,2021-12-01,70,51,1,0,0,17,1,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,49
9293,2021-12-01,175,0,25,4,3,115,24,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9294,2021-12-01,115,0,17,0,4,101,1,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9295,2021-12-01,31,15,1,0,0,16,0,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9296,2021-12-01,52,0,5,2,5,33,7,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9299,2021-12-01,52,8,0,0,0,39,0,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9302,2021-12-01,5492,34,448,11,163,4031,215,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,34
9306,2021-12-01,3831,12,268,103,53,2319,381,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,12
9309,2021-12-01,58,5,10,1,0,39,1,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9599,2021-12-01,1116,26,143,5,51,812,51,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,26
9890,2021-12-01,78,8,9,0,1,45,6,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
9893,2021-12-01,7,0,0,0,0,7,0,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2021/12/AbbreRptCurrent.pdf,0
10302,2022-01-01,29,0,1,0,0,23,0,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2022/01/AbbreRptCurrent.pdf,0
9054,2022-01-01,50,0,8,0,1,38,3,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2022/01/AbbreRptCurrent.pdf,0
9055,2022-01-01,254,5,9,1,4,226,4,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2022/01/AbbreRptCurrent.pdf,1
9057,2022-01-01,28,15,0,0,0,13,0,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2022/01/AbbreRptCurrent.pdf,1
9058,2022-01-01,0,0,0,0,0,2,1,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2022/01/AbbreRptCurrent.pdf,0
9059,2022-01-01,219,20,6,0,0,155,17,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2022/01/AbbreRptCurrent.pdf,0
9060,2022-01-01,49,3,1,1,0,29,4,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2022/01/AbbreRptCurrent.pdf,0
9062,2022-01-01,52,2,4,0,0,41,5,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2022/01/AbbreRptCurrent.pdf,0
9063,2022-01-01,230,48,4,0,2,172,4,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2022/01/AbbreRptCurrent.pdf,42
9064,2022-01-01,62,12,2,0,0,32,4,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2022/01/AbbreRptCurrent.pdf,12
9069,2022-01-01,36,20,1,0,1,11,3,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2022/01/AbbreRptCurrent.pdf,0
9075,2022-01-01,545,0,46,11,19,360,50,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2022/01/AbbreRptCurrent.pdf,0
9076,2022-01-01,52,22,0,0,0,30,0,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2022/01/AbbreRptCurrent.pdf,22
9078,2022-01-01,144,3,6,0,1,115,14,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2022/01/AbbreRptCurrent.pdf,0
9081,2022-01-01,127,0,3,1,6,117,0,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2022/01/AbbreRptCurrent.pdf,0
9082,2022-01-01,4,0,4,0,2,8,2,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2022/01/AbbreRptCurrent.pdf,0
9084,2022-01-01,19,0,1,0,2,15,2,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2022/01/AbbreRptCurrent.pdf,0
9085,2022-01-01,24,8,0,0,0,15,1,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2022/01/AbbreRptCurrent.pdf,0
9086,2022-01-01,70,0,6,2,0,65,0,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2022/01/AbbreRptCurrent.pdf,0
9087,2022-01-01,31,3,3,0,0,22,3,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2022/01/AbbreRptCurrent.pdf,0
9088,2022-01-01,128,0,11,0,0,123,2,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2022/01/AbbreRptCurrent.pdf,0
9089,2022-01-01,160,2,15,0,2,130,13,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2022/01/AbbreRptCurrent.pdf,0
9090,2022-01-01,70,41,1,1,0,24,3,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2022/01/AbbreRptCurrent.pdf,0
9091,2022-01-01,12,0,0,1,0,9,1,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2022/01/AbbreRptCurrent.pdf,0
9092,2022-01-01,1,0,0,0,0,2,0,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2022/01/AbbreRptCurrent.pdf,0
9096,2022-01-01,9,0,2,0,1,5,2,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2022/01/AbbreRptCurrent.pdf,0
9097,2022-01-01,57,2,7,0,1,46,4,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2022/01/AbbreRptCurrent.pdf,0
9099,2022-01-01,31,0,1,0,2,25,3,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2022/01/AbbreRptCurrent.pdf,0
9101,2022-01-01,77,0,6,0,0,110,15,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2022/01/AbbreRptCurrent.pdf,0
9102,2022-01-01,13,0,1,0,0,8,3,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2022/01/AbbreRptCurrent.pdf,0
9104,2022-01-01,5,0,0,0,0,5,1,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2022/01/AbbreRptCurrent.pdf,0
9112,2022-01-01,27,0,4,0,0,31,3,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2022/01/AbbreRptCurrent.pdf,0
9113,2022-01-01,63,0,4,3,3,61,4,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2022/01/AbbreRptCurrent.pdf,0
9114,2022-01-01,11,2,0,0,0,10,0,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2022/01/AbbreRptCurrent.pdf,0
9115,2022-01-01,977,19,66,16,26,771,42,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2022/01/AbbreRptCurrent.pdf,19
9116,2022-01-01,119,23,4,0,1,84,5,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2022/01/AbbreRptCurrent.pdf,23
9117,2022-01-01,3,0,0,0,0,3,1,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2022/01/AbbreRptCurrent.pdf,0
9118,2022-01-01,85,63,1,0,0,22,0,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2022/01/AbbreRptCurrent.pdf,60
9119,2022-01-01,7,2,0,0,1,4,0,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2022/01/AbbreRptCurrent.pdf,0
9121,2022-01-01,55,0,4,0,1,49,0,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2022/01/AbbreRptCurrent.pdf,0
9123,2022-01-01,16,0,3,0,1,17,0,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2022/01/AbbreRptCurrent.pdf,0
9124,2022-01-01,430,0,22,0,12,364,27,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2022/01/AbbreRptCurrent.pdf,0
9129,2022-01-01,23,0,4,1,2,17,0,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2022/01/AbbreRptCurrent.pdf,0
9130,2022-01-01,10,0,0,0,2,8,0,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2022/01/AbbreRptCurrent.pdf,0
9134,2022-01-01,65,0,7,0,0,56,2,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2022/01/AbbreRptCurrent.pdf,0
9136,2022-01-01,79,48,3,0,1,24,3,https://www.tcjs.state.tx.us/population-reports/,https://www.tcjs.state.tx.us/wp-content/uploads/2022/01/AbbreRptCurrent.pdf,0
