id,snapshot_date,detained_or_awaiting_trial,total,source_url,source_url_2
6881,2021-06-01,30,57,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2021/jails-2021-05.pdf
6830,2017-05-01,534,790,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-04.pdf
6832,2017-05-01,60,475,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-04.pdf
6923,2017-05-01,149,1077,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-04.pdf
6833,2017-05-01,69,138,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-04.pdf
6834,2017-05-01,1134,1551,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-04.pdf
6837,2017-05-01,947,1146,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-04.pdf
6839,2017-05-01,638,881,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-04.pdf
6836,2017-05-01,589,737,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-04.pdf
6835,2017-05-01,850,1111,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-04.pdf
6840,2017-05-01,39,55,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-04.pdf
6841,2017-05-01,250,636,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-04.pdf
6925,2017-05-01,158,531,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-04.pdf
6842,2017-05-01,221,335,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-04.pdf
6844,2017-05-01,403,738,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-04.pdf
6843,2017-05-01,78,102,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-04.pdf
6845,2017-05-01,152,246,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-04.pdf
6920,2017-05-01,473,2988,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-04.pdf
9825,2017-05-01,100,174,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-04.pdf
6854,2017-05-01,1079,1507,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-04.pdf
6856,2017-05-01,105,166,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-04.pdf
6857,2017-05-01,43,88,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-04.pdf
6861,2017-05-01,13,29,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-04.pdf
6862,2017-05-01,38,73,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-04.pdf
6863,2017-05-01,100,119,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-04.pdf
6864,2017-05-01,153,237,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-04.pdf
6865,2017-05-01,243,424,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-04.pdf
6867,2017-05-01,864,1276,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-04.pdf
6866,2017-05-01,1058,1606,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-04.pdf
6869,2017-05-01,254,445,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-04.pdf
6870,2017-05-01,84,228,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-04.pdf
6871,2017-05-01,17,33,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-04.pdf
6877,2017-05-01,220,345,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-04.pdf
6876,2017-05-01,604,1146,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-04.pdf
6878,2017-05-01,642,1013,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-04.pdf
6881,2017-05-01,37,66,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-04.pdf
6883,2017-05-01,572,1112,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-04.pdf
6884,2017-05-01,283,475,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-04.pdf
6850,2017-05-01,803,1025,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-04.pdf
6847,2017-05-01,1598,1937,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-04.pdf
6851,2017-05-01,439,656,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-04.pdf
6887,2017-05-01,246,452,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-04.pdf
6885,2017-05-01,34,40,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-04.pdf
6889,2017-05-01,237,755,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-04.pdf
6890,2017-05-01,132,226,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-04.pdf
6894,2017-05-01,551,787,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-04.pdf
6896,2017-05-01,975,1486,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-04.pdf
6895,2017-05-01,488,635,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-04.pdf
6898,2017-05-01,1173,1659,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-04.pdf
9777,2017-05-01,1753,2816,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-04.pdf
6905,2017-05-01,172,331,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-04.pdf
6906,2017-05-01,163,391,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-04.pdf
6907,2017-05-01,522,1280,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-04.pdf
6908,2017-05-01,298,616,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-04.pdf
6909,2017-05-01,615,854,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-04.pdf
6911,2017-05-01,246,321,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-04.pdf
6912,2017-05-01,94,177,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-04.pdf
6913,2017-05-01,106,108,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-04.pdf
6914,2017-05-01,28,42,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-04.pdf
6915,2017-05-01,237,480,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-04.pdf
6916,2017-05-01,388,917,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-04.pdf
6917,2017-05-01,55,156,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-04.pdf
6918,2017-05-01,178,248,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-04.pdf
6919,2017-05-01,74,116,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-04.pdf
6830,2017-11-01,547,778,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-10.pdf
6923,2017-11-01,563,1071,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-10.pdf
6833,2017-11-01,75,157,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-10.pdf
6834,2017-11-01,1234,1654,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-10.pdf
6837,2017-11-01,1011,1096,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-10.pdf
6839,2017-11-01,754,854,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-10.pdf
6836,2017-11-01,626,726,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-10.pdf
6835,2017-11-01,847,1031,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-10.pdf
6840,2017-11-01,60,62,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-10.pdf
6841,2017-11-01,71,603,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-10.pdf
6925,2017-11-01,168,608,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-10.pdf
6842,2017-11-01,229,353,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-10.pdf
6845,2017-11-01,107,198,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-10.pdf
6852,2017-11-01,3,111,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-10.pdf
6920,2017-11-01,537,3010,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-10.pdf
9825,2017-11-01,89,179,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-10.pdf
6854,2017-11-01,1010,1488,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-10.pdf
6856,2017-11-01,135,215,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-10.pdf
6857,2017-11-01,25,59,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-10.pdf
6862,2017-11-01,40,60,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-10.pdf
6863,2017-11-01,62,116,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-10.pdf
6864,2017-11-01,173,274,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-10.pdf
6865,2017-11-01,231,386,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-10.pdf
6867,2017-11-01,893,1385,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-10.pdf
6866,2017-11-01,1060,1667,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-10.pdf
6870,2017-11-01,98,257,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-10.pdf
6871,2017-11-01,27,53,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-10.pdf
6877,2017-11-01,247,371,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-10.pdf
6876,2017-11-01,694,1219,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-10.pdf
6878,2017-11-01,651,1031,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-10.pdf
6881,2017-11-01,36,58,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-10.pdf
6883,2017-11-01,698,1295,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-10.pdf
6884,2017-11-01,317,516,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-10.pdf
6850,2017-11-01,783,1000,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-10.pdf
6847,2017-11-01,1682,1973,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-10.pdf
6851,2017-11-01,391,595,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-10.pdf
6887,2017-11-01,277,480,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-10.pdf
6889,2017-11-01,250,785,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-10.pdf
6890,2017-11-01,163,255,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-10.pdf
6896,2017-11-01,886,1350,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-10.pdf
6895,2017-11-01,494,644,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-10.pdf
6898,2017-11-01,1299,1758,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-10.pdf
9777,2017-11-01,1900,3008,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-10.pdf
6905,2017-11-01,184,329,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-10.pdf
6906,2017-11-01,190,417,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-10.pdf
6907,2017-11-01,533,1241,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-10.pdf
6908,2017-11-01,408,748,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-10.pdf
6910,2017-11-01,488,913,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-10.pdf
6911,2017-11-01,276,391,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-10.pdf
6912,2017-11-01,104,200,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-10.pdf
6914,2017-11-01,37,42,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-10.pdf
6915,2017-11-01,245,504,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-10.pdf
6916,2017-11-01,458,912,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-10.pdf
6917,2017-11-01,67,164,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-10.pdf
6918,2017-11-01,203,320,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-10.pdf
6830,2019-02-01,456,687,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2019/jails-2019-01.pdf
6923,2019-02-01,795,995,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2019/jails-2019-01.pdf
6833,2019-02-01,70,164,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2019/jails-2019-01.pdf
6834,2019-02-01,1250,1703,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2019/jails-2019-01.pdf
6837,2019-02-01,1012,1110,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2019/jails-2019-01.pdf
6839,2019-02-01,610,678,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2019/jails-2019-01.pdf
6836,2019-02-01,693,785,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2019/jails-2019-01.pdf
6835,2019-02-01,894,1052,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2019/jails-2019-01.pdf
6840,2019-02-01,55,62,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2019/jails-2019-01.pdf
6841,2019-02-01,279,637,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2019/jails-2019-01.pdf
6925,2019-02-01,141,621,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2019/jails-2019-01.pdf
6842,2019-02-01,249,365,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2019/jails-2019-01.pdf
6844,2019-02-01,508,708,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2019/jails-2019-01.pdf
6843,2019-02-01,70,92,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2019/jails-2019-01.pdf
6845,2019-02-01,129,231,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2019/jails-2019-01.pdf
6853,2019-02-01,64,128,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2019/jails-2019-01.pdf
6920,2019-02-01,1658,3198,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2019/jails-2019-01.pdf
9825,2019-02-01,83,179,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2019/jails-2019-01.pdf
6854,2019-02-01,1053,1517,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2019/jails-2019-01.pdf
6856,2019-02-01,110,167,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2019/jails-2019-01.pdf
6857,2019-02-01,46,77,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2019/jails-2019-01.pdf
6859,2019-02-01,43,54,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2019/jails-2019-01.pdf
6860,2019-02-01,31,47,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2019/jails-2019-01.pdf
6861,2019-02-01,26,46,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2019/jails-2019-01.pdf
6863,2019-02-01,91,129,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2019/jails-2019-01.pdf
6864,2019-02-01,133,217,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2019/jails-2019-01.pdf
6865,2019-02-01,284,459,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2019/jails-2019-01.pdf
6869,2019-02-01,274,467,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2019/jails-2019-01.pdf
6871,2019-02-01,38,50,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2019/jails-2019-01.pdf
6877,2019-02-01,289,446,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2019/jails-2019-01.pdf
6876,2019-02-01,778,1297,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2019/jails-2019-01.pdf
6878,2019-02-01,727,1091,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2019/jails-2019-01.pdf
6881,2019-02-01,28,56,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2019/jails-2019-01.pdf
6830,2017-12-01,545,770,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-11.pdf
6923,2017-12-01,582,1050,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-11.pdf
6833,2017-12-01,72,159,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-11.pdf
6834,2017-12-01,1222,1682,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-11.pdf
6837,2017-12-01,1046,1133,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-11.pdf
6839,2017-12-01,665,756,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-11.pdf
6836,2017-12-01,628,722,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-11.pdf
6835,2017-12-01,931,1136,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-11.pdf
6840,2017-12-01,61,66,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-11.pdf
6841,2017-12-01,104,630,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-11.pdf
6925,2017-12-01,156,606,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-11.pdf
6842,2017-12-01,220,345,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-11.pdf
6844,2017-12-01,495,736,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-11.pdf
6843,2017-12-01,81,100,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-11.pdf
6845,2017-12-01,105,183,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-11.pdf
6920,2017-12-01,533,2963,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-11.pdf
9825,2017-12-01,79,177,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-11.pdf
6854,2017-12-01,990,1448,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-11.pdf
6856,2017-12-01,140,215,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-11.pdf
6857,2017-12-01,22,62,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-11.pdf
6861,2017-12-01,21,40,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-11.pdf
6862,2017-12-01,40,59,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-11.pdf
6863,2017-12-01,73,118,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-11.pdf
6864,2017-12-01,155,257,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-11.pdf
6865,2017-12-01,216,366,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-11.pdf
6867,2017-12-01,846,1319,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-11.pdf
6866,2017-12-01,1013,1617,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-11.pdf
6869,2017-12-01,228,417,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-11.pdf
6870,2017-12-01,99,259,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-11.pdf
6871,2017-12-01,26,47,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-11.pdf
6877,2017-12-01,251,380,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-11.pdf
6876,2017-12-01,673,1237,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-11.pdf
6878,2017-12-01,659,1027,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-11.pdf
6881,2017-12-01,33,60,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-11.pdf
6883,2017-12-01,675,1259,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-11.pdf
6884,2017-12-01,293,485,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-11.pdf
6850,2017-12-01,769,980,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-11.pdf
6847,2017-12-01,1665,1996,http://www.dc.state.fl.us/pub/jails/index.html,http://www.dc.state.fl.us/pub/jails/2017/jails-2017-11.pdf
